,ID,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,Region,PrecioBotella,Etiqueta,Clasificacion,prop_missings,Beneficio,Compra
1382,3461,0.44,0.9,1.2,0.036,0.991,3.2,1.97,6.7,2,2.0,1.0,B,***,7.6923076923076925,1186,1
1383,3463,-0.02,2.19,-28.6,-0.087,0.9989,3.31,2.17,10.1,1,3.0,1.77,R,*,7.6923076923076925,0,0
1384,3467,0.29,1.58,69.3,0.063,0.9973,3.4,-0.81,9.0,2,2.0,1.2,R,*,0.0,461,1
1385,3469,1.035,1.49,24.8,0.079,0.9976,3.3,-0.25,12.4,5,1.0,1.53,R,?,0.0,0,0
1386,3471,0.2,1.4,5.9,0.09,0.97757,2.1,-0.61,5.9,3,3.0,2.01,M,**,7.6923076923076925,444,1
1387,3474,-0.05,1.64,1.3,-0.278,0.993,3.07,0.55,17.2,3,1.0,3.06,M,?,0.0,0,0
1388,3476,0.25,-0.86,54.0,0.036,0.97371,2.96,1.37,101.0,3,2.0,1.47,R,**,0.0,447,1
1389,3480,0.48,0.93,9.4,0.043,0.99714,2.56,0.61,15.4,3,3.0,1.98,R,**,7.6923076923076925,304,1
1390,3482,-1.15,-0.24,8.8,0.057,0.96661,3.17,2.01,9.1,2,1.0,2.08,B,***,0.0,539,1
1391,3487,0.18,0.8,73.3,0.039,0.99678,3.28,1.9,9.2,2,1.0,1.08,M,**,0.0,590,1
1392,3491,0.19,0.49,5.2,0.04,0.995,4.28,0.68,11.9,2,2.0,1.12,R,*,0.0,0,0
1393,3492,0.39,0.23,13.7,0.084,0.99364,2.6,-0.72,8.7,3,3.0,2.95,MB,****,0.0,543,1
1394,3495,0.73,0.26,67.0,-0.191,0.99409,3.38,0.4,11.5,1,1.0,1.0,R,*,0.0,0,0
1395,3498,1.075,0.3,55.5,0.057,0.97347,3.44,0.52,9.6,3,2.0,3.53,R,*,7.6923076923076925,721,1
1396,3501,0.23,0.15,7.5,0.04,0.9927,3.11,0.27,5.7,3,2.0,2.02,B,**,0.0,997,1
1397,3503,0.27,0.53,38.8,0.882,0.9962,2.92,1.13,-1.6,5,2.0,3.08,B,?,0.0,0,0
1398,3505,-1.25,0.77,49.0,-0.045,0.99436,2.64,0.39,9.9,3,1.0,4.04,b,**,0.0,564,1
1399,3507,-1.18,0.4,38.9,-0.008,0.91473,3.3,0.96,9.8,3,1.0,2.31,M,**,0.0,527,1
1400,3509,-0.03,1.41,5.0,-0.325,1.00542,2.5,2.29,6.0,2,1.0,3.12,B,**,7.6923076923076925,730,1
1401,3511,0.17,0.32,-26.6,0.04,0.99182,2.84,-1.05,6.3,2,2.0,1.93,M,?,0.0,0,0
1402,3512,-0.7,0.3,51.6,0.093,1.01178,2.96,0.34,10.4,3,3.0,4.39,MM,*,0.0,135,1
1403,3513,2.225,0.53,1.9,0.064,1.0186,3.13,0.56,13.9,3,3.0,1.18,B,****,0.0,689,1
1404,3521,1.57,1.62,-2.6,-0.152,0.9566,2.44,2.24,10.8,3,3.0,1.68,M,?,0.0,369,1
1405,3523,0.34,-1.32,6.0,0.02,0.98981,3.79,0.29,14.7,2,1.0,2.94,R,**,0.0,958,1
1406,3526,-2.0,-0.06,11.1,0.033,0.95486,3.14,0.46,10.3,4,2.0,2.19,B,?,0.0,0,0
1407,3529,1.04,1.2,-24.7,0.434,0.9944,3.14,1.81,10.2,4,2.0,2.86,M,**,0.0,174,1
1408,3531,0.255,0.33,1.2,0.25,0.99048,3.11,0.66,11.3,1,1.0,4.32,m,?,7.6923076923076925,0,0
1409,3533,0.31,0.41,2.4,-0.11,0.99492,3.5,2.71,9.3,3,2.0,1.0,R,**,7.6923076923076925,717,1
1410,3534,0.16,1.55,-31.8,-0.169,0.97188,2.49,-1.04,11.1,2,2.0,1.56,b,***,0.0,536,1
1411,3538,0.36,1.19,59.5,0.046,0.9934,3.22,0.41,10.2,1,1.0,1.19,R,?,0.0,401,1
1412,3549,1.5,0.23,56.2,0.483,0.9936,4.16,0.43,9.8,2,3.0,3.13,B,**,0.0,539,1
1413,3551,0.56,1.24,49.3,-0.923,0.96113,3.03,1.32,16.0,3,3.0,1.0,MM,?,0.0,173,1
1414,3554,-0.385,-0.73,1.3,-0.923,0.99212,3.47,-1.06,10.5,0,3.0,2.12,R,**,0.0,416,1
1415,3555,0.23,0.35,-10.7,0.034,0.93966,3.75,0.4,15.9,2,1.0,4.35,R,?,0.0,769,1
1416,3558,0.37,0.25,27.3,0.028,1.00226,4.09,0.66,11.7,2,3.0,1.91,R,?,7.6923076923076925,0,0
1417,3559,0.69,1.16,69.3,0.037,0.99884,3.26,0.57,8.4,2,3.0,1.69,r,**,0.0,545,1
1418,3561,-0.84,-1.14,55.9,0.071,0.97633,3.1,0.92,11.5,1,2.0,1.77,M,**,0.0,490,1
1419,3565,0.82,0.24,45.4,-0.069,0.98459,1.16,0.49,14.8,3,2.0,2.04,m,*,0.0,234,1
1420,3569,0.3,-0.22,13.6,0.372,0.9976,4.25,0.37,9.6,3,1.0,1.55,R,**,0.0,699,1
1421,3571,0.3,0.34,-25.7,-0.146,0.94035,3.2,-0.1,14.9,1,1.0,5.7,R,*,0.0,750,1
1422,3572,-0.29,0.3,99999.0,0.053,0.9965,2.47,2.71,3.6,3,1.0,3.28,r,?,0.0,314,1
1423,3575,-0.9,-1.08,-37.3,-0.454,0.9932,1.5,1.31,17.0,0,2.0,3.83,r,?,7.6923076923076925,0,0
1424,3576,0.23,0.42,63.9,0.362,0.98487,3.46,0.26,101.0,2,3.0,1.0,B,**,0.0,789,1
1425,3580,1.31,0.49,89.9,-0.035,1.01695,3.07,-1.52,7.7,3,3.0,1.36,M,*,0.0,336,1
1426,3586,0.22,0.33,91.0,0.069,0.97734,3.2,0.38,11.4,3,3.0,5.39,M,**,7.6923076923076925,366,1
1427,3589,-0.85,0.56,-53.7,0.156,0.9981,3.1,-0.77,9.2,2,3.0,2.95,R,***,0.0,419,1
1428,3591,0.345,1.0,18.2,0.106,0.978,3.42,0.43,9.6,5,3.0,3.71,R,?,0.0,347,1
1429,3594,-0.73,0.28,14.7,0.051,0.97074,3.11,-0.06,2.8,2,1.0,1.66,R,***,0.0,591,1
1430,3597,0.28,0.23,10.4,0.107,0.99754,3.53,1.37,0.6,2,3.0,3.01,r,**,0.0,443,1
1431,3600,0.24,0.12,7.1,-0.224,0.99246,3.95,0.38,11.4,2,2.0,3.28,R,*,7.6923076923076925,469,1
1432,3603,-0.08,0.3,-19.4,-0.445,0.93977,2.1,0.31,12.3,3,2.0,2.59,R,*,0.0,985,1
1433,3605,0.99,0.35,-105.7,0.038,0.9912,3.09,0.53,12.0,2,2.0,3.91,M,**,0.0,443,1
1434,3606,0.3,0.28,-38.5,0.042,0.95523,3.2,0.65,11.4,3,2.0,2.01,R,*,0.0,0,0
1435,3607,-0.63,0.28,-52.6,0.039,0.9436,3.44,1.26,12.3,2,1.0,3.97,B,?,7.6923076923076925,0,0
1436,3613,0.24,0.38,4.3,0.044,0.996,2.08,1.85,10.8,4,1.0,2.63,R,***,0.0,718,1
1437,3616,0.69,0.07,2.5,0.02,0.96047,2.38,0.6,11.3,3,1.0,1.7,M,?,16.666666666666664,0,0
1438,3619,0.53,1.2,0.9,0.334,0.99234,3.24,0.35,21.6,2,1.0,6.31,R,*,7.6923076923076925,209,1
1439,3620,1.09,0.34,99999.0,1.027,0.989435,2.96,0.58,12.0,2,1.0,2.39,b,***,7.6923076923076925,800,1
1440,3623,-1.15,0.37,14.3,0.032,0.9978,1.16,0.38,9.0,3,1.0,4.44,M,**,7.6923076923076925,350,1
1441,3624,0.52,-1.11,2.5,0.091,0.9976,3.01,1.21,10.7,4,3.0,2.76,B,?,0.0,0,0
1442,3625,0.46,0.24,16.3,0.051,0.95441,1.47,1.13,10.5,2,3.0,2.49,B,****,0.0,792,1
1443,3626,1.23,0.31,31.6,-0.288,0.95372,3.03,-0.7,18.0,3,2.0,2.82,R,***,7.6923076923076925,776,1
1444,3627,0.39,1.06,38.0,0.579,0.97257,3.28,1.63,12.7,1,2.0,1.11,M,**,0.0,311,1
1445,3630,0.4,0.49,1.1,0.543,0.9929,3.01,0.42,9.3,3,3.0,2.2,M,?,0.0,0,0
1446,3631,0.33,1.13,8.7,0.099,0.99034,2.64,0.57,9.5,3,2.0,1.74,R,?,0.0,0,0
1447,3632,0.78,-0.54,-53.4,0.181,0.9978,3.04,0.46,9.6,4,3.0,1.77,M,?,7.6923076923076925,0,0
1448,3635,0.17,-1.29,56.4,0.057,0.99425,3.91,0.53,10.7,2,1.0,1.6,m,*,7.6923076923076925,354,1
1449,3637,-1.14,0.18,5.1,0.371,1.01421,2.67,1.15,9.2,2,2.0,2.11,R,*,0.0,344,1
1450,3639,0.21,-0.48,99999.0,-0.567,0.99215,3.17,1.25,10.8,3,1.0,1.53,B,?,0.0,0,0
1451,3640,0.23,-2.27,0.9,0.478,1.01891,3.16,0.14,12.2,1,2.0,1.25,M,*,0.0,293,1
1452,3643,-0.63,0.47,-2.0,-0.048,1.00009,4.02,0.56,11.6,4,2.0,1.85,R,?,0.0,0,0
1453,3644,-1.12,-1.08,-43.6,-0.093,0.97248,2.73,1.51,11.5,2,3.0,1.3,R,**,0.0,430,1
1454,3646,0.31,0.73,14.35,0.46,0.95984,1.94,0.88,13.0,5,2.0,1.29,R,**,0.0,442,1
1455,3648,0.74,-0.97,5.1,-0.163,0.9945,3.92,0.28,9.5,2,3.0,1.04,R,?,0.0,0,0
1456,3650,1.43,1.37,37.1,1.027,0.95075,3.26,0.69,7.7,3,2.0,1.85,B,*,0.0,537,1
1457,3651,1.6,-1.48,2.7,-0.4,0.9932,4.16,3.38,15.0,1,1.0,1.51,M,?,0.0,285,1
1458,3655,-1.05,0.22,1.3,0.049,1.032,4.21,0.43,14.2,1,2.0,1.0,R,***,0.0,391,1
1459,3657,0.28,-0.48,-47.3,0.498,0.9896,3.2,1.04,12.8,1,2.0,5.37,R,***,0.0,971,1
1460,3658,0.335,0.14,1.3,0.627,0.99212,3.23,0.46,10.8,0,1.0,2.89,M,*,0.0,378,1
1461,3661,-0.19,0.22,-127.1,0.048,1.03545,2.64,1.89,10.1,2,2.0,1.08,R,*,0.0,479,1
1462,3663,0.23,0.3,6.95,0.044,0.99339,3.6,0.56,10.6,2,1.0,2.49,M,*,0.0,401,1
1463,3667,0.23,-0.9,-44.5,-0.529,0.96511,3.22,0.35,17.1,3,1.0,5.42,M,?,0.0,529,1
1464,3668,0.76,-0.9,1.6,-0.107,1.03642,3.17,-0.47,101.0,2,3.0,1.95,b,***,0.0,573,1
1465,3670,0.31,0.34,99999.0,0.585,0.99243,3.3,0.43,13.6,2,3.0,1.79,B,**,0.0,652,1
1466,3679,-1.11,1.75,-13.9,0.061,1.03803,3.08,0.28,9.4,4,3.0,2.12,M,*,0.0,211,1
1467,3682,1.56,0.23,7.7,0.037,0.99021,4.49,-0.44,6.4,1,2.0,3.71,R,?,0.0,670,1
1468,3684,2.01,0.55,25.6,0.037,0.99184,3.26,0.38,10.7,1,1.0,2.14,R,*,0.0,0,0
1469,3685,0.43,1.37,50.1,0.07,0.9972,3.21,-0.66,11.0,7,3.0,2.01,m,?,0.0,0,0
1470,3688,0.22,-1.22,-29.3,0.642,1.04558,3.25,-1.2,10.2,3,3.0,3.62,R,***,0.0,718,1
1471,3689,0.29,0.29,99999.0,-0.352,1.02857,3.17,2.31,12.8,2,3.0,1.38,R,**,0.0,922,1
1472,3694,-0.32,-0.97,64.9,-0.241,0.98111,3.97,-0.35,101.0,2,1.0,1.6,B,****,0.0,772,1
1473,3700,0.96,0.01,8.1,-0.401,0.98698,2.07,0.38,10.4,3,2.0,1.42,MM,**,0.0,737,1
1474,3702,-0.78,0.46,1.6,0.095,0.99488,2.75,0.56,11.3,5,1.0,2.0,R,?,0.0,0,0
1475,3704,-0.38,0.23,11.8,0.417,0.98907,3.41,-0.1,11.8,1,2.0,2.64,R,?,0.0,671,1
1476,3706,0.48,0.69,2.9,0.392,0.98317,2.83,0.05,19.8,3,1.0,5.23,R,***,0.0,723,1
1477,3711,1.36,0.83,27.5,0.338,0.97776,3.14,0.85,8.4,4,2.0,1.88,B,*,7.6923076923076925,0,0
1478,3712,0.89,1.43,1.0,0.04,0.98886,2.43,0.83,13.1,2,2.0,1.0,R,***,7.6923076923076925,1155,1
1479,3717,-0.22,0.73,-8.3,0.569,0.98982,3.22,0.39,6.2,2,3.0,3.59,B,**,0.0,735,1
1480,3719,1.6,0.09,-37.8,0.059,0.99889,3.42,3.38,5.2,2,1.0,3.25,B,****,7.6923076923076925,781,1
1481,3720,0.39,0.32,-16.0,-0.039,1.02969,3.26,0.38,16.0,1,1.0,1.94,mm,*,0.0,597,1
1482,3721,0.48,1.16,48.8,0.088,1.04088,2.86,0.35,101.0,3,2.0,1.7,M,*,0.0,0,0
1483,3724,1.94,0.14,2.0,-0.336,1.02953,3.28,0.6,11.5,2,1.0,1.34,R,**,0.0,0,0
1484,3727,-0.91,0.65,14.4,-0.396,0.9994,1.67,0.82,101.0,3,1.0,4.84,M,***,0.0,757,1
1485,3730,0.82,0.27,12.15,0.033,0.94904,2.63,-0.57,101.0,4,1.0,1.26,M,*,0.0,523,1
1486,3732,0.16,0.5,-27.1,0.57,0.99226,3.27,-1.07,8.6,2,2.0,3.69,M,***,7.6923076923076925,592,1
1487,3733,-0.24,-0.03,47.7,-0.09,1.0004,3.87,2.82,2.9,4,3.0,1.05,R,*,7.6923076923076925,724,1
1488,3734,2.73,0.4,12.7,0.412,0.99583,4.21,0.12,9.3,2,2.0,2.77,R,*,0.0,0,0
1489,3738,-0.05,1.9,4.1,0.033,0.97184,3.87,1.77,14.1,4,2.0,4.26,R,***,0.0,517,1
1490,3740,1.39,-1.6,33.5,0.452,1.03948,1.16,0.42,12.4,3,1.0,1.01,MM,?,0.0,383,1
1491,3741,0.25,1.0,14.4,0.374,0.95063,3.24,0.38,9.0,3,1.0,1.87,R,**,0.0,905,1
1492,3742,1.37,0.29,13.7,0.035,0.99567,2.11,0.38,16.3,2,1.0,2.38,M,***,0.0,580,1
1493,3743,1.14,0.62,15.2,-0.358,0.9958,3.14,-0.46,19.2,4,3.0,3.16,B,**,16.666666666666664,1106,1
1494,3744,0.32,1.56,28.8,0.063,1.0332,2.51,0.78,15.7,7,1.0,3.61,R,*,0.0,760,1
1495,3745,0.15,0.26,5.55,-0.409,0.9491,3.11,2.24,14.7,1,1.0,2.88,B,***,0.0,613,1
1496,3746,1.74,0.03,4.2,-0.026,0.9963,4.03,0.48,13.4,3,3.0,1.13,M,***,0.0,417,1
1497,3749,0.51,0.25,62.7,0.048,0.99212,3.09,1.14,10.6,2,1.0,1.94,R,?,0.0,487,1
1498,3750,0.27,0.28,-50.3,0.042,0.97226,2.52,0.03,13.0,2,2.0,1.9,M,*,0.0,550,1
1499,3751,0.51,-0.68,19.5,0.087,1.00216,3.42,-0.1,3.3,3,2.0,3.4,B,?,0.0,0,0
1500,3752,-0.855,-1.66,1.4,0.042,0.99135,3.37,1.77,13.8,1,1.0,3.29,MB,**,0.0,450,1
1501,3757,0.58,0.29,2.5,0.486,0.99328,3.5,0.37,4.4,3,3.0,1.22,B,*,0.0,0,0
1502,3758,1.42,2.9,5.2,0.027,0.91473,3.06,-2.32,12.3,2,1.0,1.82,R,**,0.0,1051,1
1503,3759,-0.53,0.65,-21.5,0.572,1.01222,3.18,0.42,10.8,2,3.0,6.24,b,**,7.6923076923076925,737,1
1504,3761,0.19,2.23,6.1,0.24,0.9927,3.12,-0.52,4.3,2,1.0,2.4,MB,**,0.0,1172,1
1505,3764,-0.04,1.67,-23.9,0.044,1.00539,4.5,0.54,9.5,2,1.0,3.71,B,*,7.6923076923076925,993,1
1506,3768,0.35,0.17,99999.0,0.049,1.00573,3.43,0.36,9.7,3,3.0,2.08,MM,*,0.0,377,1
1507,3772,0.98,0.58,33.6,0.036,1.0275,3.06,0.41,8.9,4,3.0,1.01,M,**,0.0,335,1
1508,3773,0.645,0.9,99999.0,-0.008,1.04927,3.73,0.74,101.0,11,3.0,2.92,B,?,0.0,0,0
1509,3776,-0.38,1.88,13.2,0.295,0.9973,3.2,1.88,9.6,3,3.0,1.66,B,*,0.0,631,1
1510,3778,0.12,0.57,15.0,0.052,1.0001,2.93,0.64,10.3,4,2.0,2.26,R,*,0.0,375,1
1511,3779,0.55,-1.2,-60.7,0.226,1.01311,3.34,1.36,9.5,3,2.0,1.0,r,?,0.0,0,0
1512,3782,0.2,1.61,27.1,0.546,1.00959,3.07,0.54,10.7,2,3.0,5.42,M,*,0.0,353,1
1513,3783,1.07,0.5,-53.7,0.045,0.9525,3.13,0.74,11.5,3,1.0,1.82,B,*,0.0,724,1
1514,3785,1.295,0.43,45.9,0.621,1.02765,3.58,0.69,17.1,3,2.0,4.22,M,***,0.0,445,1
1515,3786,0.06,1.17,11.2,-0.482,1.04295,3.05,-1.41,14.0,1,3.0,2.28,B,****,7.6923076923076925,667,1
1516,3791,0.22,0.32,-28.7,-0.013,0.99316,3.13,0.55,11.2,2,2.0,4.04,R,?,0.0,591,1
1517,3793,0.21,0.21,10.2,0.037,0.99324,3.24,0.35,17.4,0,3.0,3.04,M,**,16.666666666666664,744,1
1518,3797,1.33,0.41,1.0,-0.444,0.9923,3.82,-0.45,1.8,3,3.0,1.9,M,?,7.6923076923076925,343,1
1519,3799,1.6,0.71,1.4,-0.43,1.03401,3.45,-0.15,16.1,1,2.0,3.48,R,?,0.0,0,0
1520,3800,0.345,1.88,15.3,0.605,1.03625,2.07,1.44,10.7,4,3.0,2.55,M,*,0.0,369,1
1521,3801,0.9,1.92,6.9,0.161,1.00489,3.59,0.48,9.4,3,2.0,3.58,R,*,0.0,0,0
1522,3803,0.2,0.27,10.9,-0.853,0.96952,3.11,-0.91,101.0,2,1.0,2.05,M,**,0.0,568,1
1523,3804,0.34,-1.1,25.2,-0.178,0.99419,3.27,1.23,19.3,4,1.0,3.12,B,?,0.0,0,0
1524,3806,1.76,0.42,-20.5,0.117,0.96197,2.96,0.74,9.1,3,3.0,1.99,MB,*,0.0,951,1
1525,3807,2.24,0.25,-0.7,0.035,0.9914,3.58,0.76,11.3,2,1.0,1.51,M,***,0.0,320,1
1526,3811,0.26,0.73,-6.45,0.04,0.9396,4.47,-1.22,4.7,2,2.0,2.59,R,**,0.0,434,1
1527,3814,0.08,-0.68,53.4,0.469,0.9896,3.31,0.45,12.1,2,3.0,3.66,M,*,0.0,292,1
1528,3815,0.23,0.34,4.0,0.608,0.9174,4.21,-0.5,9.7,2,2.0,2.15,R,***,0.0,543,1
1529,3816,-1.04,0.64,10.4,0.031,0.99692,3.51,0.58,4.6,3,1.0,2.33,B,**,0.0,727,1
1530,3817,2.21,-0.82,1.4,0.03,0.96579,3.36,0.53,5.8,2,2.0,2.3,R,*,0.0,695,1
1531,3821,0.22,1.68,1.7,0.354,0.9928,2.73,0.56,10.4,2,3.0,1.19,B,****,0.0,971,1
1532,3826,0.72,0.44,99999.0,0.055,0.99488,3.78,0.51,18.4,2,3.0,1.59,R,?,0.0,0,0
1533,3827,0.31,0.3,99999.0,0.043,0.98867,3.09,0.36,12.8,2,1.0,1.1,R,?,0.0,908,1
1534,3834,0.19,2.38,-22.7,-0.509,0.9975,2.87,1.2,3.5,3,2.0,5.53,M,?,0.0,541,1
1535,3835,-0.39,1.68,2.7,0.032,1.02746,1.31,0.39,14.7,3,2.0,1.22,MB,**,0.0,862,1
1536,3841,0.2,0.04,53.3,0.326,0.99525,3.42,0.53,14.4,2,2.0,4.84,B,?,0.0,0,0
1537,3847,-0.4,0.31,-34.1,-0.115,0.98964,4.3,0.4,14.3,1,1.0,1.96,R,***,0.0,688,1
1538,3848,0.26,0.27,10.6,0.03,0.91473,3.4,0.34,3.1,1,2.0,3.06,r,***,0.0,711,1
1539,3850,-0.79,-0.99,1.2,0.052,0.99596,3.44,0.96,13.8,1,3.0,1.26,R,****,0.0,555,1
1540,3852,-0.13,2.35,-44.2,0.042,0.99123,2.63,-1.19,12.2,2,1.0,3.99,R,**,0.0,763,1
1541,3853,0.51,0.24,2.0,0.079,0.99764,2.96,1.06,9.5,4,1.0,1.33,M,**,0.0,366,1
1542,3855,1.24,0.97,9.8,0.654,0.96565,3.15,0.46,8.9,2,1.0,5.85,r,*,7.6923076923076925,212,1
1543,3857,0.38,0.29,99999.0,-0.386,1.00513,2.74,0.6,101.0,2,2.0,1.67,R,***,0.0,348,1
1544,3859,1.58,0.35,-52.8,0.231,1.0082,3.07,-1.4,10.6,4,2.0,1.31,B,***,0.0,609,1
1545,3863,0.26,-0.44,8.7,0.06,0.99715,3.07,0.54,8.8,7,1.0,2.7,R,?,0.0,0,0
1546,3871,0.18,-0.98,12.8,0.062,0.99808,3.0,0.52,8.0,2,3.0,4.21,R,***,0.0,960,1
1547,3874,0.335,1.15,1.0,-0.923,0.992,2.0,0.18,101.0,1,2.0,2.8,R,**,0.0,435,1
1548,3876,0.92,-1.01,44.2,-0.544,0.99362,2.08,3.38,10.8,2,2.0,2.77,M,?,0.0,0,0
1549,3877,0.59,0.44,2.3,0.071,0.9992,3.03,0.63,9.5,6,3.0,1.01,M,?,7.6923076923076925,0,0
1550,3878,-0.63,1.57,36.8,0.033,1.02704,3.22,0.32,6.1,2,1.0,2.79,R,*,0.0,558,1
1551,3879,1.04,0.75,1.7,0.05,0.96999,2.59,0.52,-4.4,3,1.0,2.2,R,?,0.0,0,0
1552,3881,0.38,0.05,99999.0,0.103,0.96558,3.66,0.58,9.7,5,3.0,3.29,b,****,0.0,1192,1
1553,3885,0.38,0.34,-55.8,0.256,0.98261,3.29,0.8,9.6,3,2.0,1.12,M,**,0.0,324,1
1554,3888,0.73,-0.21,99999.0,0.004,0.94922,4.14,0.59,11.9,3,1.0,2.22,R,?,0.0,0,0
1555,3890,0.91,-0.44,9.8,-0.375,1.0324,3.3,0.47,8.2,2,1.0,4.05,B,***,0.0,604,1
1556,3891,0.115,0.43,44.8,0.048,0.9946,4.23,0.44,22.7,2,2.0,1.23,r,**,0.0,742,1
1557,3896,0.22,0.72,-17.3,0.386,0.9958,3.12,0.36,9.2,2,3.0,1.29,MM,?,0.0,291,1
1558,3897,-1.15,0.41,55.9,-0.288,0.96641,2.48,0.45,14.9,2,2.0,2.16,R,**,0.0,632,1
1559,3900,-0.58,0.36,18.5,0.511,1.04357,2.97,-1.27,11.0,2,3.0,1.11,m,?,0.0,424,1
1560,3903,0.785,-1.15,35.4,0.078,0.96498,3.29,0.67,10.0,5,1.0,5.24,B,?,0.0,0,0
1561,3906,0.56,-0.64,-17.5,0.089,0.9979,3.25,1.76,9.2,5,1.0,2.08,M,?,0.0,0,0
1562,3908,0.24,-0.88,53.2,0.024,0.9928,3.95,0.89,101.0,3,2.0,1.86,M,?,0.0,302,1
1563,3909,0.26,2.66,1.9,0.085,0.9928,3.96,-0.43,10.9,3,2.0,6.44,R,?,7.6923076923076925,428,1
1564,3911,0.68,1.85,-7.2,0.156,0.99014,3.22,0.31,16.7,3,2.0,1.47,m,*,7.6923076923076925,439,1
1565,3912,0.88,-0.84,1.0,0.336,0.9923,4.2,0.31,10.1,3,3.0,6.16,M,*,0.0,131,1
1566,3915,0.15,1.56,-48.8,0.051,0.99792,2.25,0.39,9.0,2,3.0,1.0,M,*,0.0,513,1
1567,3917,0.27,0.49,-45.4,0.082,1.01533,3.6,0.52,12.5,6,1.0,2.79,r,?,0.0,0,0
1568,3918,0.64,0.24,2.8,0.105,1.02773,3.3,2.27,2.5,6,1.0,3.53,R,*,0.0,467,1
1569,3919,0.41,1.1,4.8,0.052,0.9946,1.16,0.04,-2.0,2,3.0,3.1,R,?,0.0,548,1
1570,3924,2.18,2.22,-35.3,0.043,1.02035,2.32,-0.01,14.8,2,3.0,1.13,MM,*,0.0,0,0
1571,3925,0.61,-0.47,24.0,0.051,0.95859,3.36,-0.16,3.8,3,1.0,4.04,B,**,0.0,348,1
1572,3926,0.28,-0.3,99999.0,-0.512,0.99002,4.5,0.6,8.5,1,2.0,2.25,B,?,0.0,914,1
1573,3927,0.23,0.76,99999.0,-0.637,1.04265,3.43,0.36,11.3,3,3.0,1.0,M,****,7.6923076923076925,536,1
1574,3928,1.26,0.01,12.5,0.019,0.98842,3.16,0.47,11.8,2,1.0,1.51,MM,*,0.0,384,1
1575,3933,0.18,0.52,1.1,0.601,1.00131,3.89,0.68,9.9,4,2.0,3.37,B,***,0.0,1145,1
1576,3935,0.21,0.06,53.5,0.047,1.01935,3.24,0.37,12.0,1,1.0,1.03,r,***,0.0,644,1
1577,3936,1.51,-0.99,-125.4,0.048,0.98018,3.1,0.51,9.2,3,1.0,2.29,R,***,0.0,615,1
1578,3940,0.2,0.07,3.2,-0.274,0.99892,3.11,0.54,10.6,3,2.0,1.04,M,**,7.6923076923076925,415,1
1579,3941,0.67,1.91,58.8,0.036,0.9866,2.87,1.68,11.3,1,2.0,2.09,R,**,0.0,444,1
1580,3950,1.25,-0.34,1.5,0.049,0.9928,3.18,0.41,12.7,2,3.0,3.45,B,***,0.0,793,1
1581,3951,0.68,-0.04,99999.0,0.488,0.93926,4.33,0.38,101.0,2,2.0,1.0,R,*,0.0,736,1
1582,3953,0.34,1.96,-19.4,-0.462,0.98614,3.18,1.72,14.7,5,2.0,1.13,R,?,0.0,0,0
1583,3955,0.68,0.3,1.4,-0.251,0.97283,3.87,0.5,9.6,3,3.0,3.55,B,**,0.0,502,1
1584,3965,0.26,0.21,8.2,-0.164,0.99034,2.28,-0.67,4.1,2,1.0,1.38,R,?,0.0,556,1
1585,3966,0.16,-0.71,2.2,0.037,0.98986,3.36,0.33,8.3,1,3.0,1.07,b,***,0.0,975,1
1586,3968,1.64,0.44,11.8,-0.053,0.99519,3.2,0.18,6.9,2,1.0,1.0,B,***,0.0,597,1
1587,3970,0.205,0.81,2.3,1.027,0.95345,5.26,0.61,9.9,3,1.0,4.02,R,?,0.0,623,1
1588,3974,-0.34,-2.17,-6.3,-0.309,0.973,3.69,0.46,11.1,2,3.0,3.13,R,*,0.0,796,1
1589,3976,-0.95,1.81,7.2,0.08,0.99509,4.46,0.55,3.2,2,2.0,3.73,M,*,7.6923076923076925,522,1
1590,3977,0.15,0.38,15.3,-0.596,1.00248,3.18,1.34,9.8,3,1.0,1.24,R,***,0.0,524,1
1591,3980,0.36,0.47,32.7,0.145,0.94305,1.94,1.44,5.3,2,1.0,1.48,B,?,0.0,0,0
1592,3982,-0.18,-0.43,54.6,0.478,0.9969,2.93,0.55,19.2,3,1.0,1.45,R,**,0.0,687,1
1593,3983,0.26,0.28,30.0,-0.079,0.98918,4.09,1.54,101.0,2,1.0,2.97,M,**,0.0,589,1
1594,3984,0.33,0.2,15.35,0.047,0.95599,2.67,-0.36,15.4,1,1.0,1.38,r,*,0.0,435,1
1595,3987,0.44,0.81,99999.0,0.053,0.99174,3.22,0.39,19.1,2,1.0,1.9,R,*,0.0,444,1
1596,3988,0.39,-1.72,-47.3,0.02,1.04263,3.64,0.84,12.0,3,3.0,5.78,MB,****,0.0,713,1
1597,3991,0.77,0.42,99999.0,0.031,0.99134,3.78,-1.03,11.2,2,1.0,5.7,r,?,0.0,673,1
1598,3993,0.32,-1.05,-33.7,0.419,1.00349,3.47,0.47,101.0,3,1.0,2.03,R,?,0.0,384,1
1599,3996,1.02,0.38,4.9,-0.491,0.98963,2.29,-1.3,16.6,1,1.0,1.76,MM,*,0.0,341,1
1600,3997,0.85,0.39,-30.2,0.034,0.99616,3.8,-1.05,5.7,3,2.0,5.07,R,*,7.6923076923076925,0,0
1601,3998,1.33,0.28,26.05,-0.257,1.00295,4.24,0.09,9.1,3,1.0,1.47,M,***,0.0,340,1
